age,careAddr,careNm,careTel,chargeNm,colorCd,desertionNo,filename,happenDt,happenPlace,kindCd,neuterYn,noticeEdt,noticeNo,noticeSdt,officetel,orgNm,popfile,processState,sexCd,specialMark,weight,
2016(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,052-238-6113,울산광역시 동구,흰색,431371201800213,http://www.animal.go.kr/files/shelter/2018/06/201806240906456_s.jpg,20180623,연변왕꼬치앞,[개] 말티즈,N,20180704,울산-동구-2018-00166,20180624,052-209-3538,울산광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806240906456.jpg,종료(반환),F,식당안으로 들어왔다고함 전체미용 온순 분리불안,3(Kg),
2014(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,도은희,연갈색,427344201800275,http://www.animal.go.kr/files/shelter/2018/06/201806241206713_s.jpg,20180623,자유3길 20,[개] 코카 스파니엘,U,20180704,대구-남구-2018-00183,20180624,053-664-2642,대구광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806241206713.jpg,종료(입양),F,.,8(Kg),
2018(년생),서울특별시 관악구 남부순환로 1451 (신림동) 러브펫종합동물병원,러브펫종합동물병원,02-837-8875,김윤미,흰색,411320201801014,http://www.animal.go.kr/files/shelter/2018/06/201806231606591_s.jpg,20180623,벽산블루밍부근,[개] 포메라니안,N,20180704,서울-관악-2018-00418,20180624,02-879-5798,서울특별시 관악구,http://www.animal.go.kr/files/shelter/2018/06/201806231606591.jpg,종료(반환),M,눈물자국/설사/유치/칩없음,2(Kg),
2018(년생),경상남도 진주시 집현면 신당길207번길 22 (집현면/ 지역농업개발시설) ,진주시유기동물보호소,055-749-6134,진주시청,회색+검정색,448531201800210,http://www.animal.go.kr/files/shelter/2018/06/201806231606504_s.jpg,20180623,진주시 명석면 관지리,[개] 믹스견,N,20180702,경남-진주-2018-00203,20180623,055-749-6203,경상남도 진주시,http://www.animal.go.kr/files/shelter/2018/06/201806231606504.jpg,종료(안락사),M,순 함,2.6(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,백색,447525201800252,http://www.animal.go.kr/files/shelter/2018/06/20180623170618_s.jpg,20180623,울진시장내,[개] 믹스견,N,20180703,경북-울진-2018-00252,20180623,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/20180623170618.jpg,종료(입양),M,백색/ 검정목걸이,4.2(Kg),
2015(년생),전라북도 완주군 용진면 완주로 174 (용진면/ 용진면사무소) ,연합동물병원,010-8668-7582,나상운,흰색,445472201800098,http://www.animal.go.kr/files/shelter/2018/06/20180623120673_s.jpg,20180623,용진읍 운곡리,[개] 진도견,N,20180703,전북-완주-2018-00096,20180623,063-290-3248,전라북도 완주군,http://www.animal.go.kr/files/shelter/2018/06/20180623120673.jpg,종료(반환),M,발강색목줄과 쇠사슬 개줄 착용,19(Kg),
2018(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,화이트/베이지,445467201800450,http://www.animal.go.kr/files/shelter/2018/06/201806232106542_s.jpg,20180623,해망로 제이파크 부근,[개] 믹스견,N,20180703,전북-군산-2018-00424,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106542.jpg,종료(입양),M,피부병,1.3(Kg),
2016(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,화이트/브라운,445467201800449,http://www.animal.go.kr/files/shelter/2018/06/201806232106692_s.jpg,20180623,나포면 부곡리 441,[개] 믹스견,N,20180703,전북-군산-2018-00423,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106692.jpg,보호중,F,상태 양호,4(Kg),
2018(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,블랙/화이트,445467201800448,http://www.animal.go.kr/files/shelter/2018/06/201806232106404_s.jpg,20180623,서흥남동 영광교회 부근,[개] 믹스견,N,20180703,전북-군산-2018-00422,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106404.jpg,보호중,F,상태 양호,9.1(Kg),
2015(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,베이지,445467201800447,http://www.animal.go.kr/files/shelter/2018/06/201806232106409_s.jpg,20180623,삼학주공 단지내,[개] 믹스견,N,20180703,전북-군산-2018-00421,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106409.jpg,보호중,M,몸털을 가위로 막 자른듯,4(Kg),
2017(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,브라운,445467201800446,http://www.animal.go.kr/files/shelter/2018/06/201806232106519_s.jpg,20180623,진포행양 박물관 부근,[개] 믹스견,N,20180703,전북-군산-2018-00420,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106519.jpg,보호중,F,영양상태 엉망,2.5(Kg),
2018(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,화이트,445467201800445,http://www.animal.go.kr/files/shelter/2018/06/201806232106453_s.jpg,20180623,진포행양 박물관 부근,[개] 믹스견,N,20180703,전북-군산-2018-00419,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106453.jpg,종료(자연사),F,영양상태 엉망,0.8(Kg),
2018(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,화이트,445467201800444,http://www.animal.go.kr/files/shelter/2018/06/201806232106481_s.jpg,20180623,진포행양 박물관 부근,[개] 믹스견,N,20180703,전북-군산-2018-00418,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106481.jpg,종료(입양),F,영양상태 엉망,0.6(Kg),
2018(년생),전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,군산유기동물보호소,010-6227-2975,김주한,화이트,445467201800443,http://www.animal.go.kr/files/shelter/2018/06/201806232106792_s.jpg,20180623,진포행양 박물관 부근,[개] 믹스견,N,20180703,전북-군산-2018-00417,20180623,063-454-2873,전라북도 군산시,http://www.animal.go.kr/files/shelter/2018/06/201806232106792.jpg,종료(자연사),F,발견당시 사망,0.2(Kg),
2013(년생),전라북도 전주시 완산구 서신동 28,수동물병원,063-273-7272,최남선,갈색,445464201801103,http://www.animal.go.kr/files/shelter/2018/06/201806231606630_s.jpg,20180623,덕진구 장동길3,[개] 코카 스파니엘,Y,20180702,전북-전주-2018-00818,20180623,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806231606630.jpg,종료(반환),M,빨간색 목줄,8.2(Kg),
2017(년생),충청남도 천안시 동남구 목천읍 학수소사길 132 (목천읍) [입양센터:서북구 천안천3길 36] 평일문의 am9~pm6 구조현황 www.a9119.news,천안시유기동물보호소,050-5994-9119,김훈아,흰색,444449201800749,http://www.animal.go.kr/files/shelter/2018/06/201806262006666_s.jpg,20180623,676 *두정동 피자스쿨 앞,[개] 스피츠,N,20180705,충남-천안-2018-00722,20180623,041-521-5724,충청남도 천안시,http://www.animal.go.kr/files/shelter/2018/06/201806262006666.jpg,보호중,M,(676) 미용됨,7(Kg),
2014(년생),충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,043-851-3168,충주시,갈색,443439201800202,http://www.animal.go.kr/files/shelter/2018/06/201806231506292_s.jpg,20180623,달신5길3옆 고가다리밑,[개] 믹스견,N,20180701,충북-충주-2018-00202,20180623,043-850-5872,충청북도 충주시,http://www.animal.go.kr/files/shelter/2018/06/201806231506292.jpg,종료(안락사),F,올무에걸린후 오른쪽뒷다리가 절단된걸로보임 . 세균감염이심하며 절단된채로 오랫동안돌아다닌걸로보여짐.,22(Kg),
2018(년생),충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,043-851-3168,충주시,갈색,443439201800201,http://www.animal.go.kr/files/shelter/2018/06/201806231506638_s.jpg,20180623,낙수당1길 41 근처 뚝방길 풀숲속,[개] 믹스견,N,20180701,충북-충주-2018-00201,20180623,043-850-5872,충청북도 충주시,http://www.animal.go.kr/files/shelter/2018/06/201806231506638.jpg,종료(입양),F,199번과함께구조하려다 도망가서 오늘구조함...겁이많고 소심함 .  키트검사정상,3.9(Kg),
2016(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,033-641-7515,전찬,흰/갈색,442420201800351,http://www.animal.go.kr/files/shelter/2018/06/201806231706159_s.jpg,20180623,노암동 강릉제일카센터,[개] 시츄,N,20180703,강원-강릉-2018-00354,20180623,033-640-5591,강원도 강릉시,http://www.animal.go.kr/files/shelter/2018/06/201806231706159.jpg,종료(입양),F,목줄없이발견,3.2(Kg),
2017(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,033-641-7515,전찬,흰색,442420201800349,http://www.animal.go.kr/files/shelter/2018/06/201806231706867_s.jpg,20180623,택지 솔올성당 주차장,[개] 스피츠,N,20180703,강원-강릉-2018-00352,20180623,033-640-5591,강원도 강릉시,http://www.animal.go.kr/files/shelter/2018/06/201806231706867.jpg,종료(자연사),F,검정색목줄만착용,7.2(Kg),
2015(년생),경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,031-355-7534,김지훈,검정/갈색,441553201801376,http://www.animal.go.kr/files/shelter/2018/06/201806231906460_s.jpg,20180623,반송동 77-4 바다향 왕코다리,[개] 요크셔 테리어,U,20180702,경기-화성-2018-00811,20180623,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806231906460.jpg,종료(입양),M,순함,3(Kg),
2016(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,010-3580-9913,김지훈,흑색,441553201801374,http://www.animal.go.kr/files/shelter/2018/06/201806231306656_s.jpg,20180623,우정읍 보물마트,[개] 믹스견,N,20180702,경기-화성-2018-00809,20180623,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806231306656.jpg,종료(안락사),M,녹색목줄/ 체인견인줄,18.27(Kg),
2013(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,010-3580-9913,김지훈,갈색,441553201801373,http://www.animal.go.kr/files/shelter/2018/06/201806231106757_s.jpg,20180623,향남읍 관리,[개] 시츄,U,20180702,경기-화성-2018-00808,20180623,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806231106757.jpg,종료(안락사),M,붉은 방울 목줄,3.72(Kg),
2017(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,031-296-0124,이태휘,백,441401201800488,http://www.animal.go.kr/files/shelter/2018/06/20180623140638_s.jpg,20180623,조남동 산 15-10 부근,[개] 스피츠,U,20180705,경기-시흥-2018-00442,20180623,031-310-2324,경기도 시흥시,http://www.animal.go.kr/files/shelter/2018/06/20180623140638.jpg,보호중,F,꼬리남기고 전체미용.,5(Kg),
2011(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,031-962-3232,김동환,흰색/ 검정,441394201801088,http://www.animal.go.kr/files/shelter/2018/06/201806232006708_s.jpg,20180623,화정동 꽃우물공원 내,[개] 믹스견,U,20180703,경기-고양-2018-00721,20180623,031-8075-4604,경기도 고양시,http://www.animal.go.kr/files/shelter/2018/06/201806232006708.jpg,종료(반환),F,특징없음,3(Kg),
2017(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,031-962-3232,김동환,흰색/ 황색,441394201801087,http://www.animal.go.kr/files/shelter/2018/06/201806231506585_s.jpg,20180623,중산동 1566-1,[개] 믹스견,N,20180703,경기-고양-2018-00720,20180623,031-8075-4604,경기도 고양시,http://www.animal.go.kr/files/shelter/2018/06/201806231506585.jpg,보호중,M,청색 가슴줄 착용,6(Kg),
2015(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,031-962-3232,김동환,흰색,441394201801080,http://www.animal.go.kr/files/shelter/2018/06/201806231306812_s.jpg,20180623,장항동 사법연수원 부근 도로 상,[개] 사모예드,Y,20180703,경기-고양-2018-00713,20180623,031-8075-4604,경기도 고양시,http://www.animal.go.kr/files/shelter/2018/06/201806231306812.jpg,종료(입양),M,특징없음,20(Kg),
2013(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,031-296-0124,이서현,갈백,441393201800801,http://www.animal.go.kr/files/shelter/2018/06/201806231606959_s.jpg,20180623,사동1381번지인근,[개] 시츄,N,20180705,경기-안산-2018-00715,20180623,031-481-3207,경기도 안산시,http://www.animal.go.kr/files/shelter/2018/06/201806231606959.jpg,종료(반환),M,6-23-780,6(Kg),
2017(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,031-296-0124,이서현,갈,441393201800795,http://www.animal.go.kr/files/shelter/2018/06/201806231506169_s.jpg,20180623,해안로1277번길인근,[개] 믹스견,N,20180705,경기-안산-2018-00709,20180623,031-481-3207,경기도 안산시,http://www.animal.go.kr/files/shelter/2018/06/201806231506169.jpg,종료(안락사),F,오래된 목줄/ 쇠줄,15(Kg),
2017(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,031-296-0124,이서현,백,441393201800794,http://www.animal.go.kr/files/shelter/2018/06/201806231506880_s.jpg,20180623,사이동1369-1번지인근,[개] 스피츠,N,20180705,경기-안산-2018-00708,20180623,031-481-3207,경기도 안산시,http://www.animal.go.kr/files/shelter/2018/06/201806231506880.jpg,종료(반환),F,설사가 심함,6(Kg),
2016(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,031-8024-3849,평택시,흰색,441391201801313,http://www.animal.go.kr/files/shelter/2018/06/201806231406870_s.jpg,20180623,청북산단로105,[개] 믹스견,N,20180703,경기-평택-2018-01151,20180623,031-8024-3806,경기도 평택시,http://www.animal.go.kr/files/shelter/2018/06/201806231406870.jpg,종료(안락사),F,모낭충,12(Kg),
2017(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,031-8024-3849,평택시,흰색,441391201801312,http://www.animal.go.kr/files/shelter/2018/06/201806231406357_s.jpg,20180623,은실5길58-1,[개] 말티즈,N,20180703,경기-평택-2018-01150,20180623,031-8024-3806,경기도 평택시,http://www.animal.go.kr/files/shelter/2018/06/201806231406357.jpg,종료(입양),F,온순,2.5(Kg),
2016(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,031-8024-3849,평택시,갈색,441391201801311,http://www.animal.go.kr/files/shelter/2018/06/201806231106163_s.jpg,20180623,안중북로119,[개] 믹스견,N,20180703,경기-평택-2018-01149,20180623,031-8024-3806,경기도 평택시,http://www.animal.go.kr/files/shelter/2018/06/201806231106163.jpg,종료(안락사),M,들개포획,6.7(Kg),
2018(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,031-8024-3849,평택시,검정,441391201801310,http://www.animal.go.kr/files/shelter/2018/06/201806231006566_s.jpg,20180623,현화리845-2,[개] 믹스견,N,20180703,경기-평택-2018-01148,20180623,031-8024-3806,경기도 평택시,http://www.animal.go.kr/files/shelter/2018/06/201806231006566.jpg,종료(안락사),F,강아지,2(Kg),
